month_date_yyyymm,cbsa_code,cbsa_title,HouseholdRank,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202108,44620,"stevens point, wi",473,242400,-0.0265,-0.0102,156,0.1064,-0.1186,38.5,0.1,-0.083333333,76,0.1875,0.1875,0,,,24,2,0.2,9,-0.1,-0.1,122.4851039,-0.0086,0.1095,1975.5,-0.0033,-0.0751,284233.8166,0.0077,0.0274,165,0.0927,-0.1176,0.057692308,-0.0132,0.0012
202108,37260,"palatka, fl",474,222500,0.0118,-0.0284,205,0.0199,-0.0929,60.5,0.061403509,-0.203947368,80,-0.1667,0.0526,4,-0.6667,0,56,0.1667,0.4,172,-0.0497,0.0552,145.5572451,0.0063,0.2146,1547,0.0488,-0.1922,380185.2589,-0.0111,0.1491,377,-0.0131,-0.0308,0.83902439,-0.0615,0.1178
202108,32100,"marquette, mi",475,229500,-0.0536,0.0674,132,0,-0.3465,59,0.113207547,-0.202702703,64,-0.2381,-0.0588,0,,,36,0.2857,-0.3077,164,-0.1087,-0.1277,144.3214286,-0.0583,0.1463,1560,0,0.0909,403835.5757,0.0114,0.1774,296,-0.0633,-0.241,1.242424242,-0.1515,0.3117
202108,35900,"north wilkesboro, nc",476,250000,-0.1664,-0.3548,74,0.0571,-0.3509,51,0.0625,-0.3625,48,0.0909,0.3333,0,,,28,0.4,0.1667,88,0.0115,0.1,0,,,0,,,409598.1643,-0.0179,-0.1717,162,0.0318,-0.1649,1.189189189,-0.0537,0.4874
202108,10140,"aberdeen, wa",477,362500,0.036,0.3684,201,0.0984,-0.2209,34.5,0.112903226,-0.067567568,148,0.0278,0.0882,4,0,-0.6667,84,0.2353,1.1,228,0.0317,0.1753,246.6533592,0.0153,0.4733,1516.5,0.0137,-0.001,428525.6566,0.0326,0.3539,429,0.0619,-0.0509,1.134328358,-0.0733,0.3824
202108,24620,"greeneville, tn",478,342400,-0.0189,0.3976,136,0.0382,0.0149,38.5,-0.083333333,-0.259615385,52,-0.3158,-0.2778,0,,-1,56,0.5556,0.75,105,-0.1176,-0.2105,156.3770891,0.0282,0.3379,1824,-0.0435,-0.0916,423168.9619,-0.0209,0.3183,241,-0.036,-0.0974,0.772058824,-0.1363,-0.2205
202108,26660,"huntsville, tx",479,236545,0.0196,0.096,128,-0.0448,-0.5396,45.5,0.083333333,-0.266129032,64,-0.2381,-0.1579,0,,,44,0.1,-0.3125,127,-0.0522,0.0079,133.4158011,0.0229,0.0962,1776,-0.0263,-0.0215,315231.8429,0.0578,0.164,255,-0.0485,-0.3688,0.9921875,-0.0078,0.539
202108,28900,"klamath falls, or",480,349500,0.031,0.0623,171,0.1104,-0.1493,44,0.047619048,-0.413333333,88,-0.2143,0.0476,4,0,0,52,0.3,-0.1333,251,0.0162,0.1461,181.6252397,0.0081,0.1523,1700,-0.0571,-0.1715,656692.7216,-0.0462,0.5454,422,0.0524,0.0048,1.467836257,-0.1361,0.3783
202108,43060,"shawnee, ok",481,219762.5,0.0244,0.1043,144,0.2857,0.1707,33.5,-0.094594595,-0.27173913,84,0.05,0.5,0,-1,,60,0.5,0.875,152,0.1692,0.1969,122.124352,0.0607,0.1613,1726,-0.0046,-0.062,273352.8568,-0.0572,0.1963,296,0.2231,0.184,1.055555556,-0.1052,0.023
202108,18300,"coos bay, or",482,355500,0.0186,0.0186,157,0.0608,0.0537,44.5,0.1125,-0.282258065,80,-0.1667,0.3333,48,0.2,1.4,84,0.6154,0.1053,212,-0.0702,0.0653,213.7002342,-0.004,0.1176,1759,-0.0057,-0.0693,507952.6925,0.1059,-0.0227,369,-0.0186,0.0603,1.350318471,-0.1902,0.0147
202108,22580,"forest city, nc",483,334900,0.0305,-0.0429,165,0.0443,-0.3008,44.5,0.308823529,-0.531578947,84,-0.16,0,0,,-1,52,0.1818,0.0833,162,-0.0636,-0.1148,165.5319617,0.0429,0.127,1785.5,0.0333,-0.1734,463416.0322,0.0165,0.0162,327,-0.0121,-0.2196,0.981818182,-0.1131,0.2064
202108,37020,"owosso, mi",484,202500,0.0714,0.1313,109,0.0686,0.0093,31.5,0.086206897,-0.284090909,100,0.087,0.25,0,-1,,32,0.1429,0,120,0.0811,-0.2405,125.2022654,0.0224,0.1655,1640,0.0231,-0.0238,228081.7882,0.0018,0.0586,229,0.0751,-0.1391,1.100917431,0.0127,-0.362
202108,39980,"richmond, in",485,130950,0.3799,0.0922,103,0.1196,-0.2426,34,-0.028571429,-0.260869565,80,0.25,0.0526,0,-1,,16,-0.4286,-0.2,139,-0.0211,-0.0142,74.98121888,0.0911,0.0075,1702,0.0813,0.0179,149776.2274,0.0864,-0.1595,242,0.0342,-0.1264,1.349514563,-0.194,0.3127
202108,31980,"marion, in",486,94500,0.1131,0.2617,78,0.2581,-0.4621,34,0.0625,-0.46875,64,0.2308,0.2308,0,,-1,24,0.5,0.2,61,0,-0.2278,64.78937344,0.0789,0.2448,1531.5,0.0265,0.0519,120982.6177,0.124,0.1078,139,0.1301,-0.3795,0.782051282,-0.2018,0.2372
202108,34780,"muskogee, ok",487,131500,-0.0259,-0.0739,81,0.0658,-0.0241,45.5,0.109756098,0.011111111,48,0,0,0,,,28,0.1667,0,103,-0.019,0.0729,87.28779213,0.1964,0.0688,1412,-0.0302,-0.1119,174597.7517,-0.0224,-0.1158,184,0.0166,0.0279,1.271604938,-0.11,0.115
202108,30300,"lewiston, id-wa",488,362500,0.0988,0.2087,108,0.3671,0.102,29.5,-0.358695652,-0.546153846,84,0.3125,0.1667,0,,,28,0,0.75,136,0.0794,-0.1707,174.8222088,-0.0032,0.1767,2136,0.0538,-0.0809,551821.9741,0.0978,0.2753,244,0.1902,-0.0687,1.259259259,-0.3357,-0.4142
202108,17340,"clearlake, ca",489,399450,-0.0689,0.2108,316,0.1661,0.1206,48.5,0.310810811,-0.23015873,132,0,0.1786,0,-1,-1,92,0.0455,1.3,189,-0.1747,-0.3274,250,0.0013,0.2295,1544.5,0.0036,-0.0365,663111.0066,-0.0872,0.3882,505,0.01,-0.103,0.598101266,-0.2469,-0.3984
202108,12660,"baraboo, wi",490,287400,0.0455,0.1058,119,0.0085,-0.32,52,0.019607843,-0.212121212,64,-0.2,-0.0588,0,,,32,0,-0.1111,133,-0.1192,-0.2312,162.601626,0.0001,0.2114,1832,0.0457,0.0258,421526.1309,-0.01,0.128,252,-0.0632,-0.2759,1.117647059,-0.162,0.1291
202108,43700,"somerset, ky",491,288500,-0.0017,0.3174,248,0.4253,-0.0275,23.5,-0.489130435,-0.6328125,164,0.8636,0.9524,0,-1,,48,0.2,-0.1429,211,0.8509,0.5071,128.4417366,0.0697,0.3667,2121,0.01,0.0202,367259.0576,-0.009,0.3543,459,0.5938,0.162,0.850806452,0.1956,0.3018
202108,34380,"mount pleasant, mi",492,190000,0.027,0.0615,121,0.1,-0.2244,38,0.085714286,-0.432835821,72,0.2,0.5,0,,,52,0.4444,0.3,105,-0.0455,0.1932,109.5942074,-0.012,0.1511,1700,0.0216,-0.1269,220778.2107,-0.0444,-0.0122,226,0.0273,-0.0738,0.867768595,-0.1322,0.3037
202108,29300,"lagrange, ga",493,268240,0.0734,0.0816,139,0.4632,-0.2011,29.5,-0.280487805,-0.508333333,100,0.4706,0.3889,8,-0.5,-0.5,32,3,0.3333,212,0.0291,0.2695,108.607445,0.0245,0.1208,2050.5,0.1866,-0.1207,369881.1647,-0.0453,0.2768,351,0.1661,0.0293,1.525179856,-0.6432,0.5654
202108,44340,"statesboro, ga",494,241200,0.0492,0.209,92,0.0698,-0.5681,37,0.027777778,-0.447761194,60,-0.1176,-0.3182,0,,-1,16,0.3333,-0.3333,139,-0.1203,0.1681,113.4163786,-0.0138,0.1596,1856,0.0038,-0.0535,284177.0563,0.047,0.1851,231,-0.0533,-0.3042,1.510869565,-0.3263,0.9522
202108,26460,"hudson, ny",495,497000,-0.0533,-0.1357,401,0.0178,-0.3635,78.5,0.105633803,0.121428571,92,-0.1481,-0.425,4,0,-0.6667,72,-0.1,-0.4375,249,-0.008,-0.3516,245.4152583,-0.0123,0.138,2068,-0.0426,-0.1412,841553.4706,-0.0293,-0.0813,650,0.0078,-0.359,0.620947631,-0.0161,0.0114
202108,31930,"marietta, oh",496,222000,0.0091,0.1156,69,0,-0.2069,45,0.071428571,-0.307692308,44,0.5714,0.2222,0,,,12,-0.25,-0.5714,72,0.1077,-0.0886,113.237008,0.0263,0.1863,1858,-0.0645,-0.0383,320823.2934,-0.0156,0.2635,141,0.0522,-0.1506,1.043478261,0.1014,0.1354
202108,21420,"enid, ok",497,147245,-0.0791,-0.1333,154,0.2222,-0.1444,35,-0.186046512,-0.444444444,92,0.15,0.2105,0,,-1,72,1,0.0588,166,0.1857,0.1216,91.90487736,0.0085,0.0232,1673,-0.0643,-0.1309,195510.469,-0.0435,-0.0746,320,0.203,-0.0244,1.077922078,-0.0332,0.2557
202108,40860,"rutland, vt",498,324500,0.082,0.2985,170,-0.0286,-0.4753,62,0.127272727,-0.162162162,76,-0.2083,-0.3214,4,,0,28,-0.125,-0.4167,134,0.0551,-0.3266,192.2035985,0.0438,0.5376,1997,0.1107,-0.0772,565881.6287,0.0602,0.4866,304,0.0066,-0.4187,0.788235294,0.0625,0.174
202108,26740,"hutchinson, ks",499,132400,-0.0185,0.1043,69,-0.0417,-0.3727,40,0.052631579,-0.298245614,48,-0.25,-0.1429,0,,,24,0.2,-0.3333,117,0.1359,-0.1069,77.18446602,-0.0029,0.1021,1715,-0.0155,-0.073,194275.9109,0.0086,-0.0644,186,0.0629,-0.2282,1.695652174,0.2651,0.5047
202108,16660,"charleston-mattoon, il",500,82500,-0.0294,-0.0984,94,0.119,-0.4629,47,-0.020833333,-0.364864865,40,-0.0909,0.1111,0,,,24,-0.25,-0.5,28,0.037,-0.3171,63.54166667,0.0543,0.048,1386,-0.0494,-0.1413,115885.135,-0.0743,0.0012,122,0.0991,-0.4352,0.29787234,-0.0236,0.0636
202108,23860,"georgetown, sc",501,343445,0.0314,0.1448,241,0.0169,-0.552,78.5,-0.155913978,-0.48013245,88,0.0476,-0.0833,4,-0.5,-0.9474,40,0.6667,-0.6,292,-0.0818,0.0282,203.4122365,-0.0192,0.1169,1962.5,-0.0033,0.0654,671095.8197,-0.0661,0.324,533,-0.0396,-0.3516,1.211618257,-0.1302,0.6837
202108,29380,"lake city, fl",502,296752,0.0602,0.237,120,0.0084,-0.0769,48,0.170731707,-0.294117647,68,0.4167,0.3077,0,,-1,36,-0.1818,1.25,131,-0.0076,-0.0076,144.2611191,0.0492,0.1981,1854,0.0306,-0.0263,332784.2325,0.0196,0.1685,251,0,-0.042,1.091666667,-0.0176,0.0763
202108,22800,"fort madison-keokuk, ia-il-mo",503,104250,0.0974,-0.1239,157,0.0261,-0.3053,54.5,0.048076923,-0.413978495,40,-0.2308,-0.2308,0,,,32,0.1429,-0.2,48,0.0435,0.1163,73.52300995,0.0117,-0.0543,1499.5,0.0635,0.0159,135474.6814,0.0615,-0.0496,205,0.0302,-0.2379,0.305732484,0.0051,0.1155
202108,10460,"alamogordo, nm",504,212000,-0.0578,-0.0611,143,0.0288,-0.128,43,0.048780488,-0.306451613,60,0,0,0,,,24,0.2,0.2,181,-0.0216,0.0056,120.0725557,-0.0528,0.0527,1723.5,-0.0452,-0.1207,298005.1602,0.0201,0.1249,324,0,-0.0581,1.265734266,-0.0652,0.1682
202108,32220,"marshall, tx",505,239900,0,0.0435,86,-0.1134,-0.4069,48.5,0.347222222,-0.335616438,40,-0.3333,0,0,,,24,-0.4,-0.1429,56,-0.0175,0.12,108.3530162,0.0336,-0.0165,2077,0.0303,-0.0249,414359.7539,0.0092,0.495,142,-0.0779,-0.2718,0.651162791,0.0635,0.3063
202108,29060,"laconia, nh",506,459950,0.0001,0.2107,175,0.0606,-0.0169,35,0.060606061,-0.186046512,144,0.2414,-0.122,0,-1,-1,48,0,0.0909,148,0.0882,-0.2169,233.6672511,-0.0379,0.1284,2016,0.05,0.0349,723095.1288,0.0374,-0.0779,323,0.0731,-0.1199,0.845714286,0.0215,-0.2161
202108,18900,"crossville, tn",507,317000,-0.0649,0.1362,224,0.1789,-0.0667,32,-0.157894737,-0.542857143,152,0.1176,0.3571,0,,,104,0.7333,1,213,0,-0.0819,164.5781617,-0.0049,0.3185,1920,-0.041,-0.0462,388455.5211,-0.0318,0.2609,437,0.0844,-0.0742,0.950892857,-0.1702,-0.0158
202108,12740,"barre, vt",508,282450,-0.0522,-0.0585,131,0.0077,-0.3671,43,0.303030303,-0.385714286,64,-0.3043,-0.2,0,,-1,32,0,0.1429,108,0.0286,-0.2603,176.3214905,-0.0204,0.0653,1697,-0.0099,-0.0572,444062.2682,-0.0164,0.1149,239,0.017,-0.3229,0.824427481,0.0167,0.1191
202108,42380,"sayre, pa",509,169900,0,-0.1011,290,0.0035,0.1462,311.5,0.1125,2.664705882,40,-0.2308,-0.4737,0,,,24,0,-0.5,195,-0.0051,1.0526,91.33611691,-0.0254,0.0109,1930,0.0126,0.0293,229831.2881,0.0249,0.0509,485,0,0.3937,0.672413793,-0.0058,0.2969
202108,41460,"salina, ks",510,125450,-0.0707,-0.1348,60,0.0345,-0.2208,26,0.181818182,-0.543859649,52,0,0.1818,0,,,32,0.6,1,8,-0.4286,-0.9398,100.1407537,-0.0247,-0.0193,1312,-0.0493,-0.0793,231736.1388,-0.0727,0.0522,68,-0.0556,-0.6762,0.133333333,-0.108,-1.5939
202108,28180,"kapaa, hi",511,1540000,0.1039,0.76,202,-0.0901,-0.5399,90,0.046511628,-0.134615385,60,-0.25,-0.375,8,0,,16,-0.5,-0.6667,196,-0.0439,0.5077,815.0864046,0.0189,0.2993,1880.5,0.0436,0.3432,2368126.706,0.1105,0.3443,398,-0.0679,-0.3005,0.97029703,0.0469,0.6742
202108,22260,"fergus falls, mn",512,271250,-0.0482,0.0084,234,0.2251,-0.25,24.5,-0.430232558,-0.577586207,120,-0.0909,0.0345,0,,,40,0.4286,-0.5455,168,1.4706,0.8667,152.0086862,-0.0373,0.0522,1988.5,0.0282,0.0444,388094.8162,-0.05,0.1261,402,0.5521,0,0.717948718,0.3619,0.4295
202108,26020,"hobbs, nm",513,192000,-0.0154,-0.0254,155,0.0131,0.5049,74.5,0.182539683,0.241666667,56,0.1667,0.4,0,,,32,-0.2,0.3333,143,0.0916,0.2222,109.4085199,-0.0435,0.001,1865.5,0.0239,0.0003,229478.9434,0.0055,-0.0235,298,0.0493,0.3545,0.922580645,0.0664,-0.2133
202108,34860,"nacogdoches, tx",514,302500,-0.0082,0.0467,91,0.0964,-0.1947,39,0.344827586,-0.409090909,32,-0.5,-0.2727,0,,,20,-0.1667,0,91,-0.2222,0.0581,124.0774908,-0.0487,0.1087,2385,-0.0325,-0.0433,412173.3089,-0.0525,0.1749,182,-0.09,-0.0854,1,-0.4096,0.2389
202108,47460,"walla walla, wa",515,464500,-0.0096,0.106,61,0.0517,-0.4602,52,-0.103448276,0.04,32,-0.1111,-0.5556,0,,,16,1,-0.6,96,-0.0303,-0.2195,216.086324,0.0267,0.229,2158,0.0141,-0.0698,672636.8182,0.0272,0.3764,157,0,-0.3347,1.573770492,-0.1331,0.4853
202108,43220,"shelton, wa",516,432250,0.0052,0.1842,82,0.0513,-0.4143,24,-0.142857143,-0.294117647,108,-0.0357,0.1739,0,,-1,32,0,0.3333,161,0.0662,-0.0062,259.1677416,-0.0018,0.1703,1782,0.0607,0.1336,558095.9457,0.0324,0.2157,243,0.0611,-0.1954,1.963414634,0.0275,0.8063
202108,36580,"oneonta, ny",517,275000,0,0.3819,316,0.0748,-0.1662,63.5,0.094827586,-0.0078125,76,-0.2083,-0.3214,0,,-1,68,0.4167,0.4167,216,-0.0226,-0.1148,134.7384222,0.022,0.2483,1942,0.0052,0.0281,398264.4417,0.032,0.1999,532,0.033,-0.1461,0.683544304,-0.0682,0.0397
202108,22100,"farmington, mo",518,174900,0.1,-0.0282,114,0.1068,0.0556,40.5,0.094594595,-0.19,76,0,0.9,0,,,44,0.1,0.375,132,0.1478,-0.0833,114.8286004,0.0433,0.1273,1591.5,0.0361,-0.029,234693.3653,0.0378,-0.136,246,0.1284,-0.0238,1.157894737,0.0414,-0.1754
202108,21020,"elizabeth city, nc",519,287400,0.0301,0.0629,158,0.0533,-0.3525,40.5,-0.035714286,-0.487341772,84,-0.125,0.1053,0,,-1,28,0,-0.2222,143,-0.0592,-0.0338,56.45992135,,-0.0095,870,,0.3942,344559.2612,0.0543,0.171,301,-0.0033,-0.2321,0.905063291,-0.1083,0.2985
202108,23380,"fremont, oh",520,192200,0.0983,0.3255,84,0.2727,0.012,37.5,0.041666667,-0.20212766,72,0.2,0.2857,4,-0.5,-0.6667,20,0,-0.2857,92,-0.1321,-0.303,103.6309085,-0.0144,0.2447,1773,0.0891,0,203577.1226,0.0755,0.1972,176,0.0233,-0.1814,1.095238095,-0.5108,-0.4951
202108,21900,"fairmont, wv",521,172450,-0.0146,0.1279,95,0.1047,-0.1667,47.5,-0.12037037,-0.246031746,40,-0.0909,0,0,,-1,28,0.1667,-0.3636,129,-0.0077,0.032,100.6314772,0.0165,0.0767,1567,0.0175,-0.0782,179277.5909,-0.0018,-0.0129,224,0.037,-0.0628,1.357894737,-0.1537,0.2614
202108,32020,"marion, oh",522,137450,-0.0818,0.3759,88,0.1733,0.4194,29,0.45,-0.09375,72,0.2,0.2857,0,,,24,1,0.5,89,0.0723,-0.1275,97.83261955,-0.0234,0.2051,1476,0,0.0137,175539.1734,0.0232,0.1233,177,0.1203,0.0793,1.011363636,-0.0953,-0.6338
202108,28820,"kinston, nc",523,179950,-0.0524,0.3068,39,-0.0488,-0.4091,45.5,-0.141509434,-0.35,28,-0.125,0.1667,0,,,8,0,0,79,0.0533,0.1286,92.24376731,0,0.163,2025,-0.0357,0.0075,237050.1321,0.1289,0.3129,118,0.0172,-0.1324,2.025641026,0.1964,0.965
202108,11900,"athens, oh",524,185000,0.0283,-0.0365,113,0,-0.1691,53.5,0.215909091,-0.201492537,40,-0.0909,-0.2308,0,,,16,-0.3333,0.3333,35,0.2069,0.5909,90.14002334,-0.0217,0.2287,1316,0.0123,0.175,215633.6936,-0.0078,0.0397,148,0.0423,-0.0633,0.309734513,0.0531,0.148
202108,18060,"columbus, ms",525,194700,-0.0167,-0.1146,83,0.1216,-0.4747,44,-0.228070175,-0.413333333,44,0.2222,-0.1538,0,,-1,12,-0.5714,-0.7,27,0.125,0.08,91.83473739,-0.0599,-0.0006,2240,0.021,-0.0261,250643.0855,-0.0136,-0.0521,110,0.1224,-0.3989,0.325301205,0.001,0.1671
202108,10620,"albemarle, nc",526,269950,-0.1178,-0.0342,139,0.178,-0.142,29.5,-0.280487805,-0.595890411,100,0.0417,0.5625,0,,-1,40,-0.2308,-0.0909,109,-0.0522,0.0283,156.8177159,-0.0138,0.0529,1582.5,-0.0874,-0.1901,397811.4525,-0.1214,-0.0309,248,0.0644,-0.0746,0.784172662,-0.1904,0.1299
202108,39780,"red bluff, ca",527,392400,-0.0767,0.0064,175,0.1438,-0.1422,36,-0.12195122,-0.419354839,104,-0.1034,0.04,0,-1,,56,0.0769,0.5556,127,0.1239,-0.1911,232.8150573,0.0052,0.1591,1633,-0.05,-0.1178,578196.5467,-0.0811,0.2073,302,0.1353,-0.1634,0.725714286,-0.0128,-0.0439
202108,40740,"roswell, nm",528,199950,-0.0246,0.1108,179,0.1548,0.3664,44.5,-0.12745098,-0.270491803,80,0.4286,0.5385,0,,,40,-0.1667,0.4286,5,-0.2857,-0.1667,113.2525168,0.0013,0.125,1788,-0.0346,-0.0821,234783.1226,-0.0393,0.0577,184,0.1358,0.3431,0.027932961,-0.0172,-0.0179
202108,12860,"batavia, ny",529,176900,-0.0167,0.0114,65,0.1207,0.0656,28.5,0.239130435,0.096153846,56,0.1667,0,0,-1,,16,0,-0.4286,66,0.082,-0.1538,108.6151369,-0.011,0.054,1547,-0.125,-0.0731,222874.5515,0.0023,0.099,131,0.1008,-0.0576,1.015384615,-0.0363,-0.2633
202108,13720,"big stone gap, va",530,145000,0,0.3488,93,0.1205,-0.3404,67.5,0.298076923,-0.57278481,32,0.3333,0.1429,0,,,28,-0.125,-0.125,33,-0.0571,-0.175,79.50346269,0.0107,0.2553,1624,-0.0591,0.0545,178668.5356,-0.0238,0.2098,126,0.0678,-0.3039,0.35483871,-0.0668,0.0712
202108,23700,"gallup, nm",531,198500,0.0503,0.2806,55,0.1224,-0.0517,62.5,0.096491228,-0.264705882,20,0.6667,0.25,0,,,8,0,0,9,-0.1818,-0.4,113.5802469,0.0231,0.1365,1728,-0.0012,0.046,247023.3247,0.02,0.2126,64,0.0667,-0.1233,0.163636364,-0.0609,-0.095
202108,44780,"sturgis, mi",532,237000,0.0128,0.1028,73,0.1587,-0.2626,38,0.117647059,-0.355932203,68,0.2143,0.5455,0,,-1,36,0.5,0.125,130,0.1504,-0.1667,125.9881436,0.0299,0.2113,1873.5,0.0362,-0.0003,346350.5021,-0.0063,0.1096,203,0.1534,-0.2039,1.780821918,-0.0128,0.2051
202108,22060,"faribault-northfield, mn",533,345999.5,-0.0111,0.1058,121,0.1,-0.2622,35.5,-0.154761905,-0.154761905,88,-0.0833,-0.2903,0,,-1,24,-0.1429,0,148,-0.103,0.2033,167.3644051,0.0291,0.0541,1959.5,-0.0193,0.0254,386488.9675,-0.0258,0.0273,269,-0.0218,-0.0627,1.223140496,-0.2769,0.4731
202108,44580,"sterling, il",534,117450,0.0222,0.1293,182,0.0833,-0.2891,71,-0.08974359,-0.193181818,80,0.25,0.4286,0,,,28,-0.3,-0.5333,124,0.0508,-0.1788,79.56912879,0.0627,0.1322,1500,0.0359,0.0067,150313.6891,0.0954,0.0689,306,0.0699,-0.2482,0.681318681,-0.0211,0.0915
202108,41820,"sanford, nc",535,317267,-0.0054,0.2226,114,0.3103,-0.1298,25,-0.137931034,-0.5,132,0.1,0.2692,4,0,,32,3,-0.3333,228,-0.0087,0.2193,141.9595522,0.0446,0.2415,2246,-0.0455,-0.0235,377072.5268,-0.0123,0.3058,342,0.0789,0.0755,2,-0.6437,0.5725
202108,20420,"durango, co",536,849500,-0.0291,0.4161,188,0.0217,-0.5688,44,0.128205128,-0.435897436,96,-0.1111,-0.2,4,0,0,48,0,-0.5556,145,-0.0584,-0.2487,349.0401396,-0.0393,0.2685,2616,0.0132,0.2011,1754297.815,0.0484,0.9979,333,-0.0148,-0.4706,0.771276596,-0.0657,0.3286
202108,34540,"mount vernon, oh",537,272500,0.1645,0.3632,83,-0.0674,0.1067,18.5,0.15625,-0.597826087,92,-0.2069,0.2778,0,,,32,-0.3333,-0.1111,142,0.029,-0.2366,131.1356275,0.0219,0.2123,1849,0.1006,0.1118,411586.7667,0.1641,0.3594,225,-0.0088,-0.1379,1.710843373,0.1603,-0.7692
202108,38580,"point pleasant, wv-oh",538,162000,-0.0411,0.2529,54,-0.0847,-0.5424,64.5,0.075,-0.348484848,12,-0.5,-0.5,0,,,8,0,-0.5,33,-0.0571,-0.25,84.40687928,-0.0306,0.1902,1746.5,-0.0166,0.0649,297063.3738,-0.0303,0.7315,87,-0.0745,-0.463,0.611111111,0.0179,0.2382
202108,26960,"ionia, mi",539,197000,-0.0615,0.0654,51,0.0625,-0.25,33,0.064516129,-0.23255814,60,-0.1176,0.3636,0,,,24,0.5,0.5,111,-0.0902,-0.0348,121.1145861,-0.003,0.1511,1728,0,-0.0469,237187.5185,0.0094,0.0583,162,-0.0471,-0.1148,2.176470588,-0.3652,0.4853
202108,35940,"norwalk, oh",540,135000,-0.1,-0.035,102,0.1333,-0.1969,44,0.157894737,0,64,0,0,4,,,28,0.1667,0.4,114,0.1287,-0.2028,86.67143807,-0.0571,0.0479,1495,-0.0906,-0.1143,188801.312,-0.0691,-0.1046,216,0.1309,-0.2,1.117647059,-0.0046,-0.0083
202108,32380,"mason city, ia",541,169900,-0.0286,0.0455,242,0.0522,-0.1295,38.5,0.069444444,-0.465277778,72,-0.3793,-0.1429,0,,,48,0.5,0.2,96,-0.0303,-0.1579,96.05089252,-0.024,0.0228,1716,-0.0138,-0.0814,230606.2035,0.0012,0.0268,338,0.0274,-0.1378,0.396694215,-0.0337,-0.0134
202108,37740,"payson, az",542,484950,-0.0763,0.2596,169,0.0696,-0.1011,45.5,0.22972973,-0.2890625,124,0.2917,0.4091,4,0,0,68,0.3077,0.3077,217,0.1481,-0.1749,264.7860426,-0.0072,0.3135,1848,-0.0538,-0.0671,647737.4316,-0.0713,0.1808,386,0.1124,-0.1441,1.284023669,0.0878,-0.1149
202108,28260,"kearney, ne",543,267500,0.019,0.049,47,0.093,-0.4535,34.5,-0.014285714,-0.295918367,28,0,-0.3636,0,,,12,0,-0.4,91,-0.1078,-0.1078,104.1688824,-0.0081,0.0761,2653,0.0134,-0.0275,359667.0056,0.0264,0.2953,138,-0.0483,-0.266,1.936170213,-0.4359,0.7501
202108,36340,"oil city, pa",544,122500,0.0294,0.2908,83,-0.0568,-0.4071,52.5,-0.192307692,-0.403409091,44,0.1,0.1,0,,,20,0,-0.1667,72,0.0286,-0.1429,72.5,0.0607,0.4447,1473,0.0911,0.0243,184555.2827,0.0428,0.2662,155,-0.019,-0.308,0.86746988,0.072,0.2675
202108,43760,"sonora, ca",545,432500,-0.0389,0.0813,259,0.0702,-0.0976,41.5,0.012195122,-0.3515625,152,-0.05,0.1875,0,-1,-1,108,0.125,0.2273,237,0.0216,-0.2547,253.1937483,-0.0061,0.2112,1788,-0.023,-0.051,532936.2029,-0.0394,0.0474,496,0.0464,-0.1802,0.915057915,-0.0436,-0.193
202108,16100,"carlsbad-artesia, nm",546,240000,-0.0103,-0.0588,262,0.0234,0.1245,59,-0.106060606,-0.016666667,68,0.0625,0.2143,0,,-1,48,0,0.7143,28,0.12,0.4,138.73204,0.0047,-0.0129,1781,-0.023,-0.0321,281281.707,0.0074,0.01,290,0.032,0.1462,0.106870229,0.0092,0.021
202108,24100,"gloversville, ny",547,229450,0.002,0.1588,143,0.0214,-0.1588,59.5,0.043859649,-0.098484848,64,-0.0588,-0.0588,0,,,40,-0.2308,-0.2308,175,-0.0838,-0.1745,123.5416667,0.0017,0.1576,1617,-0.014,0.0313,319266.9569,0.0569,0.3521,318,-0.0393,-0.1675,1.223776224,-0.1405,-0.0233
202108,27600,"jefferson, ga",548,412450,-0.0177,0.2563,444,0.2402,-0.4657,32.5,0.048387097,-0.261363636,424,0.0928,-0.045,100,11.5,-0.5283,108,0.2273,-0.413,711,-0.0028,-0.052,145.0654578,-0.0151,0.2134,2312.5,-0.0041,-0.0724,576250.9394,-0.0306,0.3733,1155,0.0784,-0.2694,1.601351351,-0.3903,0.6988
202108,46980,"vicksburg, ms",549,154500,0.03,-0.0636,76,0.1176,-0.3091,94,-0.020833333,-0.020833333,20,-0.1667,-0.4444,0,,,20,-0.1667,0,72,-0.0886,-0.0649,86.45933269,0.0002,-0.0704,1725.5,0.0314,-0.1036,245317.4931,0.0034,0.1806,148,0.0068,-0.2086,0.947368421,-0.2144,0.2474
